url,comentador,comentario,likes,sentimento,data_recolhimento,likes_pub,publicador,sentimento_score,sentimento_label,sentimento_invertido,engajamento_alto,predicao,prob_baixo,prob_alto,predicao_texto
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,daniellasarahyba,👏👏👏👏👏👏👏,9,"sentimento: {label: NEUTRAL, score: 0.9468950033187866}",2025-05-28 09:56:13.339631,112343,eduardopaes,0.9468950033187866,NEUTRAL,0.05310499668121338,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,ariellamoura,Eu amo esse homem 💝🗣️,3,"sentimento: {label: NEUTRAL, score: 0.8521834015846252}",2025-05-28 09:56:14.788604,112343,eduardopaes,0.8521834015846252,NEUTRAL,0.14781659841537476,0,0,0.74,0.26,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,harpias,Vc deveria trocar seu nome para EDUARDO MÃES pq vc foi uma mãe trazendo a gaga pra gente ❤️,545,"sentimento: {label: NEUTRAL, score: 0.8546934127807617}",2025-05-28 09:56:16.218876,112343,eduardopaes,0.8546934127807617,NEUTRAL,0.14530658721923828,1,1,0.44,0.56,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,robertawerner_,Depois vão dizer que é sorte…olha ele trabalhando no feriado 😍,181,"sentimento: {label: NEUTRAL, score: 0.758553147315979}",2025-05-28 09:56:18.172299,112343,eduardopaes,0.758553147315979,NEUTRAL,0.241446852684021,1,1,0.04,0.96,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,iamonira,Já pode trazer beyonce!,495,"sentimento: {label: NEUTRAL, score: 0.43134650588035583}",2025-05-28 09:56:19.606706,112343,eduardopaes,0.43134650588035583,NEUTRAL,0.5686534941196442,1,1,0.1,0.9,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,unochicomalo,"OBG PAI, ANO QUE VEM TRAGA ELA DE NOVO 🙏🏻",2,"sentimento: {label: NEUTRAL, score: 0.8767298460006714}",2025-05-28 09:56:21.166585,112343,eduardopaes,0.8767298460006714,NEUTRAL,0.12327015399932861,0,0,0.95,0.05,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,kallebdaniel,Aaaaaaa o final com a continuação de Telephone kkk,341,"sentimento: {label: NEUTRAL, score: 0.4787520468235016}",2025-05-28 09:56:22.454682,112343,eduardopaes,0.4787520468235016,NEUTRAL,0.5212479531764984,1,1,0.19,0.81,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,euthaisgadelha,"Atualmente eu sou moradora do centro da cidade, estou amando esse projeto de revitalização! Nosso centro tem muita história e o RJ merece isso.😍❤️",8,"sentimento: {label: NEUTRAL, score: 0.7698332667350769}",2025-05-28 10:00:01.859946,6970,eduardopaes,0.7698332667350769,NEUTRAL,0.2301667332649231,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,draadrianaleal.runner,Será que vão cuidar bem no passeio em frente. Parque lindo mas super abandonado e subutilizado 😢,10,"sentimento: {label: NEUTRAL, score: 0.7218345999717712}",2025-05-28 10:00:03.038438,6970,eduardopaes,0.7218345999717712,NEUTRAL,0.27816540002822876,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,gugunava_,O melhor prefeito do Brasil!,10,"sentimento: {label: NEUTRAL, score: 0.4850204288959503}",2025-05-28 10:00:04.119474,6970,eduardopaes,0.4850204288959503,NEUTRAL,0.5149795711040497,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DIvTBLMMBkq/,rafaelapricken,😢🙏🌹❤️,1,"sentimento: {label: NEUTRAL, score: 0.9305949211120605}",2025-05-28 10:09:57.597402,10247,eduardopaes,0.9305949211120605,NEUTRAL,0.06940507888793945,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,roby.notarangelo,"Buona idea,io è da quando ho visto Rio per la prima volta,ho.sempre pensato che il centro andava rivitalizzato,come nelle città Europee",1,"sentimento: {label: POSITIVE, score: 0.38850343227386475}",2025-05-28 10:00:05.329496,6970,eduardopaes,0.38850343227386475,POSITIVE,0.6114965677261353,0,0,0.97,0.03,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,fatifla19,Cadê o Decreto do PF dia 02? Sai amanhã?,3,"sentimento: {label: NEUTRAL, score: 0.7633539438247681}",2025-05-28 10:00:06.477711,6970,eduardopaes,0.7633539438247681,NEUTRAL,0.23664605617523193,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,fialho7952,Cd o aumento salarial ???,10,"sentimento: {label: NEUTRAL, score: 0.58981853723526}",2025-05-28 10:00:07.622701,6970,eduardopaes,0.58981853723526,NEUTRAL,0.41018146276474,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,ruthe85_silva,Ponto facultativo please 🙏🏽😍,25,"sentimento: {label: NEUTRAL, score: 0.9169328808784485}",2025-05-28 10:00:09.032781,6970,eduardopaes,0.9169328808784485,NEUTRAL,0.08306711912155151,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,ivvi__0603,Queremos ponto facultativo na sexta dia 02/05,3,"sentimento: {label: NEUTRAL, score: 0.7222514152526855}",2025-05-28 10:00:10.570832,6970,eduardopaes,0.7222514152526855,NEUTRAL,0.27774858474731445,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,eunildoamorim,espero que vire mesmo residencial e não seja um predio de airbnb,10,"sentimento: {label: NEUTRAL, score: 0.46242380142211914}",2025-05-28 10:00:11.963120,6970,eduardopaes,0.46242380142211914,NEUTRAL,0.5375761985778809,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,samaralima,Espero que seja para moradia mesmo e não para AIRBNB.,7,"sentimento: {label: NEUTRAL, score: 0.6372306942939758}",2025-05-28 10:00:13.888414,6970,eduardopaes,0.6372306942939758,NEUTRAL,0.36276930570602417,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,aline.pereira_oficial,E o ponto facultativo?,2,"sentimento: {label: NEUTRAL, score: 0.5796343684196472}",2025-05-28 10:00:15.420566,6970,eduardopaes,0.5796343684196472,NEUTRAL,0.4203656315803528,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,rafaelperdomosetubal,Aí chega o lançamento e divulgam que 90% foi vendido para empresa tal que irá alugar os apartamentos assim como fizeram com o edifício A Noite.,28,"sentimento: {label: POSITIVE, score: 0.5637688636779785}",2025-05-28 10:00:17.846967,6970,eduardopaes,0.5637688636779785,POSITIVE,0.4362311363220215,0,0,0.99,0.01,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,thamiresnobre,Cadê o ponto facultativo de sexta feira ???,15,"sentimento: {label: NEUTRAL, score: 0.6109744906425476}",2025-05-28 10:00:19.415367,6970,eduardopaes,0.6109744906425476,NEUTRAL,0.3890255093574524,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCUtI_Oheh/,@eduardopaes,@eduardopaes prefeito vai ter ponto facultativo na sexta feira dia 02 o tio @claudiocastrorj já deu ❤️ vamos se mexer aí Prefeito,5,"sentimento: {label: NEUTRAL, score: 0.8679319024085999}",2025-05-28 10:00:21.135172,6970,eduardopaes,0.8679319024085999,NEUTRAL,0.13206809759140015,0,0,0.99,0.01,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,camposocorrenciasnews,Comissão do BRICS,2,"sentimento: {label: POSITIVE, score: 0.4411367177963257}",2025-05-28 10:02:15.673401,14918,eduardopaes,0.4411367177963257,POSITIVE,0.5588632822036743,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,carinasouza.prado,Cadê o ponto facultativo sexta?,54,"sentimento: {label: NEUTRAL, score: 0.5802335143089294}",2025-05-28 10:02:17.025238,14918,eduardopaes,0.5802335143089294,NEUTRAL,0.41976648569107056,1,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,rachelreisadv,Muita gente na rua... Vamos colaborar com o show decretando ponto facultativo sexta!,820,"sentimento: {label: NEUTRAL, score: 0.6429963111877441}",2025-05-28 10:02:18.312157,14918,eduardopaes,0.6429963111877441,NEUTRAL,0.35700368881225586,1,1,0.33,0.67,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,ihbernardo,E essa área VIP que tem o tamanho de um quarteirão gigante? É show pro povo ou pra gente famosa?,18,"sentimento: {label: NEUTRAL, score: 0.5930482149124146}",2025-05-28 10:02:19.566180,14918,eduardopaes,0.5930482149124146,NEUTRAL,0.40695178508758545,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,vida_carioca,Hahahahaha todo mundo quer estar no Rio!!!! 😂,2,"sentimento: {label: NEUTRAL, score: 0.8686224222183228}",2025-05-28 10:02:20.961711,14918,eduardopaes,0.8686224222183228,NEUTRAL,0.13137757778167725,0,0,0.98,0.02,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,fabig0l_,"Minha mulher me pediu pra falar sobre o ponto facultativo na sexta também, Dudu!",15,"sentimento: {label: NEUTRAL, score: 0.8255165815353394}",2025-05-28 10:02:21.924260,14918,eduardopaes,0.8255165815353394,NEUTRAL,0.17448341846466064,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,conceimoreira,"O prefeito brasileiro que trabalha, parabéns.",17,"sentimento: {label: POSITIVE, score: 0.41558659076690674}",2025-05-28 10:02:23.172471,14918,eduardopaes,0.41558659076690674,POSITIVE,0.5844134092330933,0,0,0.97,0.03,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,karenandrademl,Cadê o ponto Dudu ? 😮,14,"sentimento: {label: NEUTRAL, score: 0.793663501739502}",2025-05-28 10:02:24.728896,14918,eduardopaes,0.793663501739502,NEUTRAL,0.20633649826049805,0,0,0.81,0.19,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,rafaa__marinho,CADE O PONTO FACULTATIVO EDUARDO?,53,"sentimento: {label: NEUTRAL, score: 0.7495241165161133}",2025-05-28 10:02:26.177396,14918,eduardopaes,0.7495241165161133,NEUTRAL,0.2504758834838867,1,0,0.97,0.03,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DIfE1XasAUO/,gileadeinacio,Sem temporários prefeito,6,"sentimento: {label: POSITIVE, score: 0.3484668731689453}",2025-05-28 10:12:15.518909,10882,eduardopaes,0.3484668731689453,POSITIVE,0.6515331268310547,0,0,0.99,0.01,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,ferocalles,"Libera a sexta pelo amor de Deussss, tem gente chorando aqui",1,"sentimento: {label: NEUTRAL, score: 0.5412974953651428}",2025-05-28 10:02:27.544025,14918,eduardopaes,0.5412974953651428,NEUTRAL,0.4587025046348572,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,alicerdrgss,Cadê o ponto? Cadê o ponto? Cadê o ponto?,14,"sentimento: {label: NEUTRAL, score: 0.6694087386131287}",2025-05-28 10:02:29.234797,14918,eduardopaes,0.6694087386131287,NEUTRAL,0.33059126138687134,0,0,0.99,0.01,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,adrianabrasil18,"Cidade cheia,Sexta um dia morto,decreta. Ponto facultativo para a felicidade de todos e a alegria das nação 😍",16,"sentimento: {label: NEUTRAL, score: 0.7465894818305969}",2025-05-28 10:02:30.701848,14918,eduardopaes,0.7465894818305969,NEUTRAL,0.2534105181694031,0,0,0.99,0.01,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,mallug_,CADÊ O PONTO FACULTATIVO?????),37,"sentimento: {label: NEUTRAL, score: 0.7780643105506897}",2025-05-28 10:02:32.151667,14918,eduardopaes,0.7780643105506897,NEUTRAL,0.2219356894493103,1,1,0.49,0.51,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,willianelou,Cadê o ponto facultativo prefeito ?,96,"sentimento: {label: NEUTRAL, score: 0.5449979305267334}",2025-05-28 10:02:33.422905,14918,eduardopaes,0.5449979305267334,NEUTRAL,0.4550020694732666,1,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,@eduardopaes,@eduardopaes eu queria muito ir no show da lady gaga no sábado mas infelizmente não vou poder ir porque a praia vai esta muito lotada um colega do meu pai falou que já tem gente acampados na praia pra pegar os lugares eu sou fã dela desde criança e não vou poder ir eu tava muito animado pra ir meu sonho é ir no show dela mas não vai realizar :(,2,"sentimento: {label: NEUTRAL, score: 0.7402178645133972}",2025-05-28 10:02:34.990175,14918,eduardopaes,0.7402178645133972,NEUTRAL,0.2597821354866028,0,0,0.99,0.01,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,carolinnysenna,Cadê o ponto facultativo sexta tio Dudu ? 😢,3,"sentimento: {label: NEUTRAL, score: 0.8448817729949951}",2025-05-28 10:02:36.368968,14918,eduardopaes,0.8448817729949951,NEUTRAL,0.15511822700500488,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,mariliasousaa1526,Cadê o ponto prefeito ?,1,"sentimento: {label: NEUTRAL, score: 0.43695810437202454}",2025-05-28 10:02:37.902087,14918,eduardopaes,0.43695810437202454,NEUTRAL,0.5630418956279755,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,natibau,O problema é parar a cidade na hora do rush pra eles passarem né!?,3,"sentimento: {label: NEUTRAL, score: 0.5204132199287415}",2025-05-28 10:02:39.765218,14918,eduardopaes,0.5204132199287415,NEUTRAL,0.47958678007125854,0,0,0.99,0.01,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,anaclaramartinx,PREFEITO DECRETE FERIADO NA SEXTA POR FAVOR EU IMPLORO,65,"sentimento: {label: NEUTRAL, score: 0.7986279129981995}",2025-05-28 10:02:41.769400,14918,eduardopaes,0.7986279129981995,NEUTRAL,0.20137208700180054,1,0,0.81,0.19,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,sandraxahvier,Cadê o Sol Dudu? Já fez o pagamento ao Cacique Cobra Coral?,109,"sentimento: {label: NEUTRAL, score: 0.6489270329475403}",2025-05-28 10:02:43.348712,14918,eduardopaes,0.6489270329475403,NEUTRAL,0.3510729670524597,1,1,0.4,0.6,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,diasrib_,"Dudu, cadê o ponto facultativo sexta? Libera aí papi 🙌",109,"sentimento: {label: NEUTRAL, score: 0.8650911450386047}",2025-05-28 10:02:44.904515,14918,eduardopaes,0.8650911450386047,NEUTRAL,0.13490885496139526,1,0,0.97,0.03,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,leti_oliveira,"Pô Dudu, pensa nos benefícios de decretar ponto facultativo na sexta: ajuda a reduzir o fluxo de pessoas nas ruas, alivia o trânsito, facilita a organização da cidade e ainda dá mais tempo pra todo mundo se preparar com segurança pra sábado. Libera aí, padrinn! A cidade agradece 🫶🏽",7,"sentimento: {label: NEUTRAL, score: 0.8659026622772217}",2025-05-28 10:02:46.246610,14918,eduardopaes,0.8659026622772217,NEUTRAL,0.13409733772277832,0,0,0.98,0.02,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,tulipa_05,Era só um ponto facultativo pra diminuir a quantidade de fluxo dr trânsito pela cidade,105,"sentimento: {label: NEUTRAL, score: 0.40393003821372986}",2025-05-28 10:02:47.812018,14918,eduardopaes,0.40393003821372986,NEUTRAL,0.5960699617862701,1,0,0.89,0.11,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,designerlindomar,Queria ver essa segurança toda no dia a dia. Maquiagem para turista achar que o Rio é a cidade mais segura do Brasil. 😂😂,27,"sentimento: {label: NEUTRAL, score: 0.826623797416687}",2025-05-28 10:02:49.957620,14918,eduardopaes,0.826623797416687,NEUTRAL,0.173376202583313,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,@eduardopaes,@eduardopaes faltou vc dar o ponto facultativo,27,"sentimento: {label: NEUTRAL, score: 0.7647165060043335}",2025-05-28 10:02:51.762947,14918,eduardopaes,0.7647165060043335,NEUTRAL,0.2352834939956665,0,0,0.75,0.25,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,_carlosanibal,"Não é amor à cidade, é amor ao dinheiro que a cidade arrecada! Pena que não é distribuído de forma correta. Só vejo obras e mais obras muito provável que 80% só servem para desviar dinheiro público.",8,"sentimento: {label: NEUTRAL, score: 0.5769429802894592}",2025-05-28 10:02:53.459202,14918,eduardopaes,0.5769429802894592,NEUTRAL,0.42305701971054077,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,luuizamar,"Cadê o ponto facultativo de sexta,Dudu?? Solta o preso 😂",15,"sentimento: {label: NEUTRAL, score: 0.8769216537475586}",2025-05-28 10:02:55.122089,14918,eduardopaes,0.8769216537475586,NEUTRAL,0.1230783462524414,0,0,0.78,0.22,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,edu__gama,Kkkkkkk,1,"sentimento: {label: NEUTRAL, score: 0.517589807510376}",2025-05-28 10:02:56.510932,14918,eduardopaes,0.517589807510376,NEUTRAL,0.482410192489624,0,0,0.98,0.02,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,vivi_r_s,Traz a Bey 🙌🙌🙌,1,"sentimento: {label: NEUTRAL, score: 0.8974544405937195}",2025-05-28 10:02:57.899326,14918,eduardopaes,0.8974544405937195,NEUTRAL,0.10254555940628052,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,cristianescastanheira,"Cadê o ponto facultativo de sexta-feira, Dudu?🫶🏼",160,"sentimento: {label: NEUTRAL, score: 0.8759379386901855}",2025-05-28 10:02:59.050828,14918,eduardopaes,0.8759379386901855,NEUTRAL,0.12406206130981445,1,1,0.34,0.66,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,marinapovoa_,Tem muito mais gente que trabalha sexta do que fãs da lady gaga pensa bem bofe,21,"sentimento: {label: NEUTRAL, score: 0.41578009724617004}",2025-05-28 10:03:00.990435,14918,eduardopaes,0.41578009724617004,NEUTRAL,0.58421990275383,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,gellianmoreira,"Cadê o ponto facultativo, quero ficar na minha humilde. RESIDÊNCIA!!!",14,"sentimento: {label: NEUTRAL, score: 0.610555112361908}",2025-05-28 10:03:02.716066,14918,eduardopaes,0.610555112361908,NEUTRAL,0.38944488763809204,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,samarasousai,Solta logo o ponto facultativo de sexta Dudu 💜,355,"sentimento: {label: NEUTRAL, score: 0.7824559211730957}",2025-05-28 10:03:04.144405,14918,eduardopaes,0.7824559211730957,NEUTRAL,0.2175440788269043,1,1,0.37,0.63,Alto Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,fialho7952,"Enquanto isso acontece , o funcionalismo do Município do Rio de Janeiro sem aumento salarial !!!!",1,"sentimento: {label: NEGATIVE, score: 0.47019320726394653}",2025-05-28 10:03:05.732014,14918,eduardopaes,0.47019320726394653,NEGATIVE,0.5298067927360535,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,afonso.pereira.5074,Obrigado Prefeito Eduardo Paes pelo caos em Copacabana no sábado 03!,45,"sentimento: {label: NEGATIVE, score: 0.5539764761924744}",2025-05-28 10:03:07.275345,14918,eduardopaes,0.5539764761924744,NEGATIVE,0.44602352380752563,1,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,rosimerevalentimdesouza,"Bom dia, Sr. Prefeito, peço encarecidamente a sua intervenção em relação a um problema que estou tentando resolver desde novembro de 2024 de entupimento do esgoto da minha casa. Ocorre que ao longo de 2024 foram realizadas obras Pela Prefeitura do Rio de Janeiro na comunidade Vila Vintém de revitalização com instalação de drenagem, saneamento básico, calçamento e pavimentação do PROJETO BAIRRO MARAVILHA. Após o término desta obra o esgoto que fica na varanda da casa começou a entupir, algo que nunca havia ocorrido antes. Isso começou a acontecer por volta de agosto de 2024, na época avisamos várias vezes aos funcionários que estavam trabalhando para a prefeitura sobre esse entupimento, que reconheceram que o problema foi causado após a obra, eles respondiam que repassariam o problema para a responsável pela obra. Ficamos tentando resolver com eles por três meses mas nada foi feito, por isso recorremos ao 1746 em novembro do ano passado mas até hoje nenhum órgão se manifestou para resolver o problema. Por favor solicito que providências sejam tomadas em virtude dos riscos de adoecimento causados pelos detritos do esgoto que fica constantemente entupido, além do incômodo do mal cheiro o dia inteiro. A Secretaria de Infraestrutura me respondeu no Instagram que eles não são os responsáveis por resolverem. O protocolo que não foi atendido desde novembro de 2024 é RIO-29681002-0. O Senhor é o meu último recurso. Obrigada.",1,"sentimento: {label: NEUTRAL, score: 0.5353034138679504}",2025-05-28 10:03:09.793825,14918,eduardopaes,0.5353034138679504,NEUTRAL,0.46469658613204956,0,0,0.98,0.02,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,thabitaleal,"LIBERA O PONTO FACULTATIVO DO POVO, SOLTA ESSE PRESOOO!!!",25,"sentimento: {label: NEUTRAL, score: 0.7052567005157471}",2025-05-28 10:03:11.243750,14918,eduardopaes,0.7052567005157471,NEUTRAL,0.29474329948425293,0,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,luscafusca150,"O Lavrov não é bobo, veio justo na época da Gaga. Work Lavrov!",41,"sentimento: {label: POSITIVE, score: 0.42782026529312134}",2025-05-28 10:03:12.754083,14918,eduardopaes,0.42782026529312134,POSITIVE,0.5721797347068787,1,0,1.0,0.0,Baixo Engajamento
https://www.instagram.com/eduardopaes/reel/DJCFfPiO2xW/,thiaraujo,HAHAHA gente cadê a animação ?! É todo mundo no Rio mesmo!! 🗣️🗣️🗣️,38,"sentimento: {label: NEUTRAL, score: 0.8853204846382141}",2025-05-28 10:03:14.485469,14918,eduardopaes,0.8853204846382141,NEUTRAL,0.11467951536178589,1,0,0.99,0.01,Baixo Engajamento
