url,comentador,comentario,likes_comentario,sentimento,data_recolhimento,likes_publicacao,publicador,sentimento_score,sentimento_label,sentimento_invertido,pca1,pca2,cluster
https://www.instagram.com/eduardopaes/p/DM7R-87MBDp/,jeffmacedo17,Dudu governador 2026🔥,3,"sentimento: {label: 1 star, score: 0.453845739364624}",2025-09-06 10:53:45.871907,1521,eduardopaes,0.453845739364624,1,0.546154260635376,-0.6367374678496851,0.4855679056549926,0
https://www.instagram.com/eduardopaes/reel/DM7S276MEME/,riso_paz,"Não sei onde esse já está bom? E pra quem? Pra nós que andamos de transporte público que não está!
1 curtida",1,"sentimento: {label: 1 star, score: 0.6192404627799988}",2025-09-06 18:04:07.381670,25560,eduardopaes,0.6192404627799988,1,0.3807595372200012,-0.6525572848985338,-0.3282924317313129,1
https://www.instagram.com/eduardopaes/p/DMxlTkyMNQ8/,rafaelfugen,🔥👏🏾,6,"sentimento: {label: 2 stars, score: 0.2715785503387451}",2025-09-06 11:06:17.199264,5596,eduardopaes,0.2715785503387451,2,0.7284214496612549,-0.5193361260806589,1.3734573797226495,0
https://www.instagram.com/eduardopaes/reel/DM7UFHKubpH/,willbrownfc,Alguém pode nos dizer porque o Saldo do App do Jaé. Não está atualizando ?,2,"sentimento: {label: 1 star, score: 0.4276634752750397}",2025-09-06 18:03:05.967071,5891,eduardopaes,0.4276634752750397,1,0.5723365247249603,-0.6079641813800807,0.6120640874186901,0
https://www.instagram.com/eduardopaes/p/DM5dRvqM7NI/,mrdaniellima,"prioridade a resolução com supervia, prefeito. Sãopregos jogo.",1,"sentimento: {label: 5 stars, score: 0.42112988233566284}",2025-08-28 13:50:11.093007,1163,eduardopaes,0.42112988233566284,5,0.5788701176643372,-0.6199971511164051,0.6453687474716897,0
https://www.instagram.com/eduardopaes/p/DNTc8PquCVX/,aldrin,👏👏,1,"sentimento: {label: 1 star, score: 0.2881944179534912}",2025-09-06 10:34:38.787023,1565,eduardopaes,0.2881944179534912,1,0.7118055820465088,-0.5434269173511194,1.2937943661945277,0
https://www.instagram.com/eduardopaes/reel/DMsg4hJshNw/,tiago.curvello,"Pra quem achava que a mudança não seria possível…… olha aí ela chegando. 👏🏻👏🏻👏🏻
1 curtida",1,"sentimento: {label: 1 star, score: 0.4685145616531372}",2025-09-06 18:12:45.400110,2330,eduardopaes,0.4685145616531372,1,0.5314854383468628,-0.643015637159889,0.4138541272695447,0
https://www.instagram.com/eduardopaes/reel/DM83JB0M522/,guinho.menezes,Sucesso 👏🏽👏🏽👏🏽,1,"sentimento: {label: 1 star, score: 0.27086901664733887}",2025-09-06 18:01:40.884489,2512,eduardopaes,0.27086901664733887,1,0.7291309833526611,-0.5305288731314306,1.378041036315613,0
https://www.instagram.com/eduardopaes/p/DN52iiVjek7/,brunosantos.rio,@luizpaulo_dep O MELHOR! 😍😍😍,12,"sentimento: {label: 5 stars, score: 0.7352660894393921}",2025-09-06 09:50:52.807778,0,eduardopaes,0.7352660894393921,5,0.2647339105606079,-0.7982611744591144,-0.8873254754471632,1
https://www.instagram.com/eduardopaes/reel/DIUpzf-SKBG/,lucaswpadilha,"O Rio de Janeiro continua lindo, o Rio de Janeiro continua lendo. 📖",67,"sentimento: {label: 5 stars, score: 0.36039596796035767}",2025-05-28 23:03:06.972609,16403,eduardopaes,0.36039596796035767,5,0.6396040320396423,-0.5156602514923092,0.9343219288801218,0
https://www.instagram.com/eduardopaes/reel/DNEY8rqS1EE/,felippelimamoura,Pedro Paulo não gosta dessas intimidades com outros😂,4,"sentimento: {label: 1 star, score: 0.36171889305114746}",2025-09-06 17:57:47.115690,25001,eduardopaes,0.36171889305114746,1,0.6382811069488525,-0.5076708120394531,0.9280941126642815,0
https://www.instagram.com/eduardopaes/reel/DM2gOS_M0Q0/,isabel_perr,"O jae acabou com a gente. Que transição mal planejada. Quer mudar. Que mude. Mas prejudicar a gente foi demais. De novo, o trabalhador paga o preço",2,"sentimento: {label: 1 star, score: 0.4485321044921875}",2025-09-06 18:08:33.227170,2894,eduardopaes,0.4485321044921875,1,0.5514678955078125,-0.6295563527535725,0.5111322794232792,0
https://www.instagram.com/eduardopaes/p/DMs5Af3OGVE/,carlo_caiado,"Concordo plenamente, prefeito! Como ex-aluno da @pucrio.oficial, sabemos da seriedade da instituição e a qualidade do ensino prestado!",1,"sentimento: {label: 5 stars, score: 0.6820815801620483}",2025-09-06 11:12:39.521407,13283,eduardopaes,0.6820815801620483,5,0.31791841983795166,-0.7281876665856422,-0.6312721380092288,1
https://www.instagram.com/eduardopaes/p/DMvfcLUuveV/,matteusallvesofficial,A maioria não é kkkkkkkk,1,"sentimento: {label: 2 stars, score: 0.36824578046798706}",2025-09-06 11:11:14.563956,3375,eduardopaes,0.36824578046798706,2,0.6317542195320129,-0.5828411664710939,0.9027224560166462,0
https://www.instagram.com/eduardopaes/p/DNdSsirN9ZL/,dizdh,"meu futuro presidente
1 curtida",1,"sentimento: {label: 5 stars, score: 0.33846229314804077}",2025-08-28 13:28:55.401333,1,eduardopaes,0.33846229314804077,5,0.6615377068519592,-0.5769876547114294,1.049014303453221,0
https://www.instagram.com/eduardopaes/p/DNIIbblu6Q0/,ivan_nobregajr,"Enquanto isso.........nada de obras no Rio Acari
1 curtida",1,"sentimento: {label: 1 star, score: 0.3862917721271515}",2025-09-06 10:41:52.048251,1168,eduardopaes,0.3862917721271515,1,0.6137082278728485,-0.6002579549845264,0.8153296685256273,0
https://www.instagram.com/eduardobraga_am/p/DNUTrINx8xX/,arthurzinhomdb15,O diálogo político é o caminho para o desenvolvimento do nosso País 👏,2,"sentimento: {label: 5 stars, score: 0.4495577812194824}",2025-08-28 13:37:47.354814,1,eduardopaes,0.4495577812194824,5,0.5504422187805176,-0.6395755386190499,0.5069764844603288,0
https://www.instagram.com/eduardopaes/p/DNdLTqdOton/,dnelsonlima,"Prazer imenso caminhar ao lado do prefeito que revolucionou a nossa cidade e colocou a zona oeste no centro do orçamento público.
Obrigado pela oportunidade de caminhar ao seu lado!",4,"sentimento: {label: 5 stars, score: 0.746228814125061}",2025-08-28 13:29:47.740115,4,eduardopaes,0.746228814125061,5,0.25377118587493896,-0.8069068793949544,-0.940460965723234,1
https://www.instagram.com/eduardopaes/p/DNRJTj4yhoI/,danilo.panisset,👏🏻👏🏻👏🏻👏🏻👏🏻,1,"sentimento: {label: 1 star, score: 0.31488996744155884}",2025-08-28 13:40:22.172666,3873,eduardopaes,0.31488996744155884,1,0.6851100325584412,-0.5510101208733025,1.162879943581813,0
https://www.instagram.com/eduardopaes/reel/DM2GS2ysqwe/,rio.higorgomes,👏👏👏,3,"sentimento: {label: 1 star, score: 0.3422505855560303}",2025-09-06 18:09:28.152836,5053,eduardopaes,0.3422505855560303,1,0.6577494144439697,-0.5620368731067141,1.028964376143473,0
https://www.instagram.com/eduardopaes/p/DM5dRvqM7NI/,professora_maria_elvira,Amanhã o bicho vai pegar! Aguentem a Rede Globo.,1,"sentimento: {label: 1 star, score: 0.8253865242004395}",2025-08-28 13:50:04.975434,1163,eduardopaes,0.8253865242004395,1,0.17461347579956055,-0.8488587794339938,-1.3268514257175723,1
https://www.instagram.com/salvino.oliveira/p/DMv0CFlSm0m/,dafne_viana,"Clamamos por socorro! Por favor, olhe pelos Agentes Educadores... O número de exoneração só aumenta, estamos largados no chão das escolas. NENHUMA VALORIZAÇÃO! Salário base abaixo do mínimo nacional. Contamos com o apoio de vocês!!!! Precisamos sair dessa situação crítica!",4,"sentimento: {label: 1 star, score: 0.91717928647995}",2025-09-06 11:09:41.115932,2172,eduardopaes,0.91717928647995,1,0.08282071352005005,-0.8966138118200259,-1.7751013088138397,1
https://www.instagram.com/eduardopaes/reel/DM-WmcXOqZP/,asfaltoguaratiba,"JARDIM GUARATIBA SEM ASFALTO HÁ MAIS DE 50
ANOS. RUAS: DOM AQUINO CORREIA, JOSÉ DE
OLIVEIRA, ABELARDO LUZ, JOÃO DE SOUZA
COARACI GENTIL NUNES, JOAQUIM BARRADAS
LEONARDO NUNES. CADÊ O NOSSO ASFALTO E
SANEAMENTO BÁSICO???",4,"sentimento: {label: 1 star, score: 0.5173799991607666}",2025-09-06 18:00:54.110652,2641,eduardopaes,0.5173799991607666,1,0.4826200008392334,-0.6687454936766245,0.17523557206960333,0
https://www.instagram.com/eduardopaes/p/DNIIbblu6Q0/,carlos_ortenblad,Eu não apoio!,2,"sentimento: {label: 1 star, score: 0.6792615652084351}",2025-08-28 13:43:23.105691,1168,eduardopaes,0.6792615652084351,1,0.32073843479156494,-0.7658102562525559,-0.6140063075750226,1
https://www.instagram.com/eduardopaes/p/DMvfcLUuveV/,alinehespanhol,Agora libera pra moto,2,"sentimento: {label: 5 stars, score: 0.3087426722049713}",2025-09-06 11:11:19.199791,3375,eduardopaes,0.3087426722049713,5,0.6912573277950287,-0.5488481448289698,1.1929727390981126,0
https://www.instagram.com/eduardopaes/p/DMxNqbPMZA0/,amo_receitas_demais,A clinica Erivaldo Fernandes não tem nedico,3,"sentimento: {label: 5 stars, score: 0.3814137578010559}",2025-09-06 11:08:40.269340,3440,eduardopaes,0.3814137578010559,5,0.6185862421989441,-0.5894707743701875,0.8383744588435575,0
https://www.instagram.com/eduardopaes/reel/DMYbxUfyD5f/,mariomarciorio,Maneirissimo 👏,0,"sentimento: {label: 4 stars, score: 0.2779484987258911}",2025-08-28 13:17:31.932895,2,eduardopaes,0.2779484987258911,4,0.7220515012741089,-0.5430322994270466,1.3442822619432808,0
https://www.instagram.com/eduardopaes/p/DNT1ap8S1yF/,cris.dorio,"@eduardopaes estamos sendo roubados no já é , saldos zerados mesmo após recarga , esse já é não deu certo só problema e dor de cabeça",2,"sentimento: {label: 1 star, score: 0.7183788418769836}",2025-08-28 13:38:54.829118,3,eduardopaes,0.7183788418769836,1,0.28162115812301636,-0.7917565580321907,-0.8045036519783547,1
https://www.instagram.com/eduardopaes/p/DNTc8PquCVX/,aldrin,👏👏,0,"sentimento: {label: 1 star, score: 0.2881944179534912}",2025-08-28 13:39:23.131486,1565,eduardopaes,0.2881944179534912,1,0.7118055820465088,-0.5437334714457621,1.2938379665788988,0
https://www.instagram.com/eduardopaes/reel/DM5lny4MWld/,eusabrinasantoss,Eu acho é bom todo mundo reclamando. Votem nele de novo✨✨✨✨,6,"sentimento: {label: 5 stars, score: 0.6511005759239197}",2025-09-06 18:06:11.526356,8980,eduardopaes,0.6511005759239197,5,0.3488994240760803,-0.7231543316559196,-0.4790837019569287,1
https://www.instagram.com/eduardopaes/p/DNDvoO-sIvy/,lisandradalcin,"Óbvio, fomos obrigados!",8,"sentimento: {label: 1 star, score: 0.28426671028137207}",2025-09-06 10:47:14.336699,3166,eduardopaes,0.28426671028137207,1,0.7157332897186279,-0.5338341253621783,1.3121816653684093,0
https://www.instagram.com/eduardopaes/p/DNTc8PquCVX/,davidmaquesdacosta,"E aí Dudu? Tuduuuu bem???? Vainpegar meu pneu rasgado no buraco daqui a sua administração não fiscaliza?
1 curtida",1,"sentimento: {label: 1 star, score: 0.7232801914215088}",2025-09-06 10:34:48.235560,1565,eduardopaes,0.7232801914215088,1,0.2767198085784912,-0.7897418278851449,-0.8288298547534765,1
https://www.instagram.com/salvino.oliveira/p/DMv0CFlSm0m/,anyalouise_,Reajuste salarial dos agentes educadores quando?,3,"sentimento: {label: 2 stars, score: 0.31925252079963684}",2025-09-06 11:09:46.975060,2172,eduardopaes,0.31925252079963684,2,0.6807474792003632,-0.5584163587151049,1.1420081038348557,0
https://www.instagram.com/eduardopaes/p/DNds8gsOGVM/,tati_guimaraes76,Este é o nosso GESTOR MUNICIPAL 👏,15,"sentimento: {label: 5 stars, score: 0.33508002758026123}",2025-08-28 13:26:45.494344,0,eduardopaes,0.33508002758026123,5,0.6649199724197388,-0.570784359460006,1.0649050268208027,0
https://www.instagram.com/eduardopaes/reel/DM2GS2ysqwe/,wallidjfc,Trabalhador incansável pelo progresso do Rio de Janeiro 👏👏👏👏👏👏👏👏👏👏👏,2,"sentimento: {label: 5 stars, score: 0.6367024183273315}",2025-09-06 18:09:33.495053,5053,eduardopaes,0.6367024183273315,5,0.36329758167266846,-0.7290413090179277,-0.40751472831954555,1
https://www.instagram.com/eduardopaes/p/DMzACuXsmnm/,tete_domingues,"Jesus!!!!
1 curtida",11,"sentimento: {label: 5 stars, score: 0.32848820090293884}",2025-09-06 11:02:27.785526,3777,eduardopaes,0.32848820090293884,5,0.6715117990970612,-0.5559561452017162,1.0961312796346938,0
https://www.instagram.com/eduardopaes/reel/DJHvtIcyxAX/,iamonira,Já pode trazer beyonce!,495,"sentimento: {label: NEUTRAL, score: 0.43134650588035583}",2025-05-28 09:56:19.606706,112343,eduardopaes,0.43134650588035583,NEUTRAL,0.5686534941196442,-0.11161448073830645,0.5413936757285315,0
https://www.instagram.com/eduardopaes/p/DNGqvHeu8z5/,philippessouto,Parque de Madureira PRECISA ser rebatizado como “PARQUE ARLINDO CRUZ”! ❤️,25,"sentimento: {label: 5 stars, score: 0.2742290198802948}",2025-08-28 13:44:20.512131,11416,eduardopaes,0.2742290198802948,5,0.7257709801197052,-0.4960241411972476,1.3579921217251767,0
https://www.instagram.com/eduardopaes/p/DM8RurEsYkD/,leoschmidtls,Você sabia que se trouxer a Miley Cyrus / Hanna Montana para Todo mundo no RIO 2026 você vai acertar muito?,2,"sentimento: {label: 1 star, score: 0.23828484117984772}",2025-09-06 10:51:11.792076,1570,eduardopaes,0.23828484117984772,1,0.7617151588201523,-0.5148487646306792,1.5372398551637845,0
https://www.instagram.com/eduardopaes/p/DN3qMrVXDvH/,bomfim_filho,"E VOCÊ EXPLICOU A ELA O PORQUÊ DE CLASSIFICAR A ADVOCACIA COMO ATIVIDADE DE RISCO À SAÚDE HUMANA? ALÔ, @anaterezapbasilio
1 curtida",1,"sentimento: {label: 1 star, score: 0.5429313778877258}",2025-09-06 09:53:49.625185,0,eduardopaes,0.5429313778877258,1,0.45706862211227417,-0.6927469069542062,0.05148478026250651,0
https://www.instagram.com/eduardopaes/p/DMnnQkjMWII/,alisonaqui.rio,👏👏👏👏,0,"sentimento: {label: 1 star, score: 0.3387812674045563}",2025-09-06 11:17:20.503930,966,eduardopaes,0.3387812674045563,1,0.6612187325954437,-0.5743264412091748,1.047218847655411,0
https://www.instagram.com/eduardopaes/reel/DNEY8rqS1EE/,carlos_ps97,Pra ele ir acostumando... 2027 ele toma posse definitivo kkk,386,"sentimento: {label: 1 star, score: 0.36904463171958923}",2025-09-06 17:57:43.461988,25001,eduardopaes,0.36904463171958923,1,0.6309553682804108,-0.39471446497772567,0.8756991685361587,0
https://www.instagram.com/eduardopaes/reel/DMxX1bMMn6u/,_mtata1,Responde a @moraescamilaa por favor na DM !,1,"sentimento: {label: 1 star, score: 0.38411426544189453}",2025-09-06 18:11:49.217731,1078,eduardopaes,0.38411426544189453,1,0.6158857345581055,-0.5993188324610167,0.825979310770705,0
https://www.instagram.com/eduardopaes/p/DMyMMYrS8Lp/,andre_neguinho,"💚🩷 Gratidão por trazer mais luz a nossa comunidade e revitalizar corações. Podia ter uma nave do conhecimento tbm né prefeito @eduardopaes
1 curtida",1,"sentimento: {label: 5 stars, score: 0.3896685540676117}",2025-09-06 11:04:43.357343,11061,eduardopaes,0.3896685540676117,5,0.6103314459323883,-0.5698933710049741,0.7959553726456773,0
https://www.instagram.com/eduardopaes/p/DMzACuXsmnm/,alexandremesteves,"Esse é o meu prefeito ‘
1 curtida",1,"sentimento: {label: 5 stars, score: 0.5436944365501404}",2025-09-06 11:02:19.928873,3777,eduardopaes,0.5436944365501404,5,0.4563055634498596,-0.6808562942008973,0.046654838300806266,0
https://www.instagram.com/eduardopaes/p/DMnygIhSK1z/,claudiabalesdent,"Amo❤️
1 curtida",1,"sentimento: {label: 1 star, score: 0.3591453433036804}",2025-09-06 11:16:16.461892,5316,eduardopaes,0.3591453433036804,1,0.6408546566963196,-0.5713565555258768,0.946551137792848,0
https://www.instagram.com/eduardopaes/p/DMvfcLUuveV/,victor.gabrig,Nos comentários vejo Taxistas e Uber no debate 😮,8,"sentimento: {label: 3 stars, score: 0.2334139049053192}",2025-09-06 11:11:28.232295,3375,eduardopaes,0.2334139049053192,3,0.7665860950946808,-0.5043629795797326,1.5602126175456592,0
https://www.instagram.com/eduardopaes/p/DM3HNsAMxvn/,sandra.furlan.7359,Parabéns querido Prefeito.,6,"sentimento: {label: 5 stars, score: 0.6080506443977356}",2025-08-28 13:51:15.290007,3549,eduardopaes,0.6080506443977356,5,0.3919493556022644,-0.7165013327995836,-0.2674667033884572,1
https://www.instagram.com/eduardopaes/p/DM7R-87MBDp/,yngridperes,Fiz a recarga do meu jaé via pix e não entrou.... e aí?,1,"sentimento: {label: 1 star, score: 0.7482030987739563}",2025-09-06 10:53:38.239510,1521,eduardopaes,0.7482030987739563,1,0.2517969012260437,-0.80399497369421,-0.9504066974735931,1
https://www.instagram.com/eduardopaes/p/DNTc8PquCVX/,airtonoliveira07,O PREFEIRO + CARIOCA QUE JÁ CONHECI ❤️ 🙌 Dudu Dudu Dudu 👏👏👏👏,3,"sentimento: {label: 5 stars, score: 0.24681435525417328}",2025-08-28 13:39:29.773368,1565,eduardopaes,0.24681435525417328,5,0.7531856447458267,-0.519387333135207,1.4955853437210722,0
https://www.instagram.com/eduardopaes/p/DNdLTqdOton/,robsonlemos19,"Melhor prefeito e o melhor sub prefeito do Rio 🔥
1 curtida",1,"sentimento: {label: 5 stars, score: 0.8076865077018738}",2025-08-28 13:29:56.027604,4,eduardopaes,0.8076865077018738,5,0.19231349229812622,-0.8426195577187716,-1.240159754285107,1
https://www.instagram.com/eduardopaes/p/DOOKs3yjVU0/,delmartharocha,👏👏Excelente! A ZO merece tudo de melhor!,6,"sentimento: {label: 5 stars, score: 0.7723216414451599}",2025-09-06 17:45:21.988342,9146,eduardopaes,0.7723216414451599,5,0.2276783585548401,-0.7912395770360908,-1.0705255706085735,1
https://www.instagram.com/eduardopaes/p/DNIIbblu6Q0/,luanalima6601,"Eduardo pais hoje no sábado dia 09/08/2025 os app jaé não estão reconhecendo as recargas feitas , eu e mais algumas pessoas fizemos a recarga e não apareceu o saldo , como as pessoas voltaram do trabalho para casa , com essa merda de jaé dando defeito",1,"sentimento: {label: 1 star, score: 0.8013248443603516}",2025-08-28 13:43:32.431361,1168,eduardopaes,0.8013248443603516,1,0.19867515563964844,-0.8352204389125308,-1.2094647636035374,1
https://www.instagram.com/eduardopaes/p/DMvfcLUuveV/,matheusdaspin,@eduardopaes libera os carros táxis de 7 lugares para usar bagageiro,3,"sentimento: {label: 5 stars, score: 0.24736493825912476}",2025-09-06 11:11:34.251916,3375,eduardopaes,0.24736493825912476,5,0.7526350617408752,-0.5137938422038554,1.4923686346593223,0
https://www.instagram.com/eduardopaes/reel/DIvTBLMMBkq/,claudiajanonischwartz,"Lindo texto... Sentiremos falta desse Papa, q foi muito especial. 😢",16,"sentimento: {label: NEUTRAL, score: 0.7634190917015076}",2025-05-28 10:10:10.760879,10247,eduardopaes,0.7634190917015076,NEUTRAL,0.23658090829849243,-0.7795419862635191,-1.0278520601742462,1
